U.S.	NNP	I-NP	I-NP
had	VBD	B-VP	I-NP
sat	VBN	I-VP	I-NP
back	RB	B-ADVP	I-NP
and	CC	O	I-NP
done	VBN	B-VP	I-NP
nothing	NN	B-NP	I-NP
,	,	O	O
he	PRP	B-NP	B-NP
might	MD	B-VP	B-VP
not	RB	I-VP	B-NP
have	VB	I-VP	B-VP
made	VBN	I-VP	I-VP
it	PRP	B-NP	B-NP
through	IN	B-PP	I-NP
1988	CD	B-NP	I-NP
,	,	O	O
''	''	O	O
Mr.	NNP	B-NP	B-NP
Moss	NNP	I-NP	I-NP
contends	VBZ	B-VP	I-NP
.	.	O	O

Perhaps	RB	B-ADJP	B-NP
most	RBS	I-ADJP	I-NP
important	JJ	I-ADJP	I-NP
,	,	O	O
Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
allies	NNS	I-NP	I-NP
have	VBP	B-VP	B-VP
intervened	VBN	I-VP	I-VP
to	TO	I-VP	I-VP
encourage	VB	I-VP	I-VP
--	:	O	B-NP
in	IN	B-PP	B-PP
some	DT	B-NP	B-NP
cases	NNS	I-NP	I-NP
,	,	O	O
to	TO	B-VP	B-VP
demand	VB	I-VP	I-VP
--	:	O	I-VP
that	IN	B-SBAR	B-SBAR
the	DT	B-NP	B-NP
dictator	NN	I-NP	I-NP
maintain	VB	B-VP	I-NP
his	PRP$	B-NP	I-NP
grip	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
throne	NN	I-NP	I-NP
.	.	O	O

One	CD	B-NP	B-NP
Colombian	JJ	I-NP	I-NP
drug	NN	I-NP	I-NP
boss	NN	I-NP	I-NP
,	,	O	O
upon	IN	B-SBAR	B-NP
hearing	NN	B-VP	I-NP
in	IN	B-PP	B-PP
1987	CD	B-NP	B-NP
that	IN	B-SBAR	B-SBAR
Gen.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
was	VBD	B-VP	B-VP
negotiating	VBG	I-VP	I-VP
with	IN	B-PP	B-PP
the	DT	B-NP	B-NP
U.S.	NNP	I-NP	I-NP
to	TO	B-VP	B-VP
abandon	VB	I-VP	I-VP
his	PRP$	B-NP	B-NP
command	NN	I-NP	I-NP
for	IN	B-PP	B-PP
a	DT	B-NP	B-NP
comfortable	JJ	I-NP	I-NP
exile	NN	I-NP	I-NP
,	,	O	O
sent	VBD	B-VP	B-NP
him	PRP	B-NP	B-VP
a	DT	B-NP	B-NP
hand-sized	JJ	I-NP	I-NP
mahogany	NN	I-NP	I-NP
coffin	NN	I-NP	I-NP
engraved	VBN	B-VP	I-NP
with	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
name	NN	I-NP	I-NP
.	.	O	O

``	``	O	O
He	PRP	B-NP	B-NP
is	VBZ	B-VP	B-VP
cornered	VBN	B-ADJP	B-NP
,	,	O	O
''	''	O	O
says	VBZ	B-VP	B-VP
the	DT	B-NP	B-NP
Rev.	NNP	I-NP	I-NP
Fernando	NNP	I-NP	I-NP
Guardia	NNP	I-NP	I-NP
,	,	O	O
who	WP	B-NP	B-NP
has	VBZ	B-VP	B-VP
led	VBN	I-VP	I-VP
Catholic	NNP	B-NP	B-NP
Church	NNP	I-NP	I-NP
opposition	NN	I-NP	I-NP
against	IN	B-PP	I-NP
Noriega	NNP	B-NP	I-NP
.	.	O	O

``	``	O	O
The	DT	B-NP	B-NP
Americans	NNPS	I-NP	I-NP
have	VBP	B-VP	I-NP
left	VBN	I-VP	I-NP
him	PRP	B-NP	I-NP
without	IN	B-PP	B-PP
a	DT	B-NP	B-NP
way	NN	I-NP	I-NP
out	RB	I-NP	I-NP
.	.	O	O

It	PRP	B-NP	B-NP
is	VBZ	B-VP	B-VP
easy	JJ	B-ADJP	I-VP
to	TO	B-VP	I-VP
fight	VB	I-VP	I-VP
when	WRB	B-ADVP	B-NP
you	PRP	B-NP	I-NP
do	VBP	B-VP	B-VP
n't	RB	I-VP	I-VP
have	VB	I-VP	I-VP
any	DT	B-NP	B-NP
other	JJ	I-NP	I-NP
option	NN	I-NP	I-NP
.	.	O	O
''	''	O	O

His	PRP$	B-NP	B-NP
chief	JJ	I-NP	I-NP
advantage	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
fight	NN	I-NP	I-NP
:	:	O	I-NP
his	PRP$	B-NP	I-NP
intimate	JJ	I-NP	I-NP
knowledge	NN	I-NP	I-NP
of	IN	B-PP	B-PP
American	JJ	B-NP	B-NP
ways	NNS	I-NP	I-NP
and	CC	I-NP	I-NP
weaknesses	NNS	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
often	RB	B-ADVP	I-NP
tells	VBZ	B-VP	I-NP
friends	NNS	B-NP	I-NP
that	WDT	B-SBAR	B-SBAR
patience	NN	B-NP	B-NP
is	VBZ	B-VP	B-VP
the	DT	B-NP	B-NP
best	JJS	I-NP	I-NP
weapon	NN	I-NP	I-NP
against	IN	B-PP	B-PP
the	DT	B-NP	B-NP
gringos	NNS	I-NP	I-NP
,	,	O	O
who	WP	B-NP	B-NP
have	VBP	B-VP	B-VP
a	DT	B-NP	B-NP
short	JJ	I-NP	I-NP
attention	NN	I-NP	I-NP
span	NN	I-NP	I-NP
and	CC	O	I-NP
little	JJ	B-NP	I-NP
stomach	NN	I-NP	I-NP
for	IN	B-PP	B-PP
lasting	VBG	B-NP	B-NP
confrontation	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
U.S.	NNP	I-NP	I-NP
discovered	VBD	B-VP	B-PP
the	DT	B-NP	B-NP
young	JJ	I-NP	I-NP
Tony	NNP	I-NP	I-NP
Noriega	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
late	JJ	B-NP	B-NP
1959	CD	I-NP	I-NP
,	,	O	O
when	WRB	B-ADVP	B-NP
he	PRP	B-NP	I-NP
was	VBD	B-VP	B-VP
in	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
second	JJ	I-NP	I-NP
year	NN	I-NP	I-NP
at	IN	B-PP	B-PP
the	DT	B-NP	B-NP
Chorrillos	NNP	I-NP	I-NP
Military	NNP	I-NP	I-NP
Academy	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
Lima	NNP	B-NP	B-NP
,	,	O	O
according	VBG	B-PP	B-VP
to	TO	B-PP	I-VP
former	JJ	B-NP	I-VP
U.S.	NNP	I-NP	B-NP
intelligence	NN	I-NP	I-NP
officials	NNS	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
contact	NN	I-NP	I-NP
occurred	VBD	B-VP	I-NP
through	IN	B-PP	I-NP
Mr.	NNP	B-NP	I-NP
Noriega	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
half-brother	NN	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
Panamanian	JJ	I-NP	I-NP
diplomat	NN	I-NP	I-NP
based	VBN	B-VP	I-NP
in	IN	B-PP	B-PP
Peru	NNP	B-NP	B-NP
named	VBD	B-VP	I-NP
Luis	NNP	B-NP	I-NP
Carlos	NNP	I-NP	I-NP
Noriega	NNP	I-NP	I-NP
Hurtado	NNP	I-NP	I-NP
.	.	O	O

Luis	NNP	B-NP	B-NP
Carlos	NNP	I-NP	I-NP
,	,	O	O
knowing	VBG	B-VP	B-VP
that	IN	B-SBAR	B-NP
helping	VBG	B-VP	B-VP
the	DT	B-NP	B-NP
Americans	NNPS	I-NP	I-NP
could	MD	B-VP	B-VP
advance	VB	I-VP	I-VP
the	DT	B-NP	B-NP
career	NN	I-NP	I-NP
of	IN	B-PP	B-PP
any	DT	B-NP	B-NP
Panamanian	JJ	I-NP	I-NP
officer	NN	I-NP	I-NP
,	,	O	O
relayed	VBD	B-VP	B-NP
Tony	NNP	B-NP	I-NP
's	POS	B-NP	B-NP
reports	NNS	I-NP	I-NP
on	IN	B-PP	B-PP
the	DT	B-NP	B-NP
leftist	JJ	I-NP	I-NP
tendencies	NNS	I-NP	I-NP
he	PRP	B-NP	I-NP
observed	VBD	B-VP	B-VP
among	IN	B-PP	I-VP
his	PRP$	B-NP	B-NP
fellow	NN	I-NP	I-NP
students	NNS	I-NP	I-NP
and	CC	B-PP	I-NP
,	,	O	O
more	RBR	B-ADVP	B-NP
important	JJ	I-ADVP	I-NP
,	,	O	O
among	IN	B-PP	B-NP
his	PRP$	B-NP	I-NP
officers	NNS	I-NP	I-NP
and	CC	I-NP	I-NP
instructors	NNS	I-NP	I-NP
.	.	O	O

A	DT	B-NP	B-NP
spy	NN	I-NP	I-NP
was	VBD	B-VP	I-NP
born	VBN	I-VP	I-NP
.	.	O	O

It	PRP	B-NP	B-NP
was	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
heady	JJ	I-NP	I-NP
experience	NN	I-NP	I-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
pockmarked	JJ	I-NP	I-NP
and	CC	I-NP	O
slightly	RB	I-NP	B-NP
built	VBN	I-NP	I-NP
Mr.	NNP	I-NP	I-NP
Noriega	NNP	I-NP	I-NP
,	,	O	O
who	WP	B-NP	B-NP
was	VBD	B-VP	B-VP
known	VBN	I-VP	I-VP
to	TO	B-PP	B-PP
his	PRP$	B-NP	B-NP
friends	NNS	I-NP	I-NP
as	IN	B-PP	I-NP
Cara	NNP	B-NP	I-NP
la	FW	I-NP	I-NP
Pina	NNP	I-NP	I-NP
--	:	O	I-NP
pineapple	NN	B-NP	I-NP
face	NN	I-NP	I-NP
.	.	O	O

Born	VBN	B-VP	B-PP
the	DT	B-NP	B-NP
illegitimate	JJ	I-NP	I-NP
son	NN	I-NP	I-NP
of	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
father	NN	I-NP	I-NP
's	POS	B-NP	B-NP
maid	NN	I-NP	I-NP
,	,	O	O
he	PRP	B-NP	B-NP
was	VBD	B-VP	B-VP
raised	VBN	I-VP	I-VP
on	IN	B-PP	B-PP
the	DT	B-NP	B-NP
mean	NN	I-NP	I-NP
streets	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
central	JJ	I-NP	I-NP
market	NN	I-NP	I-NP
district	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Panama	NNP	B-NP	B-NP
City	NNP	I-NP	I-NP
.	.	O	O

Tony	NNP	B-NP	B-NP
was	VBD	B-VP	I-NP
four	CD	B-NP	I-NP
years	NNS	I-NP	I-NP
older	JJR	B-ADJP	I-NP
than	IN	B-PP	I-NP
most	RBS	B-NP	I-NP
of	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
fellow	NN	I-NP	I-NP
cadets	NNS	I-NP	I-NP
,	,	O	O
and	CC	O	O
gained	VBD	B-VP	B-NP
admission	NN	B-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
academy	NN	I-NP	I-NP
because	IN	B-SBAR	B-PP
his	PRP$	B-NP	B-NP
brother	NN	I-NP	I-NP
had	VBD	B-VP	I-NP
falsified	VBN	I-VP	I-NP
his	PRP$	B-NP	I-NP
birth	NN	I-NP	I-NP
certificate	NN	I-NP	I-NP
.	.	O	O

He	PRP	B-NP	B-NP
considered	VBD	B-VP	I-NP
himself	PRP	B-NP	I-NP
intellectually	RB	B-ADJP	I-NP
superior	JJ	I-ADJP	I-NP
to	TO	B-PP	B-PP
his	PRP$	B-NP	B-NP
Peruvian	JJ	I-NP	I-NP
peers	NNS	I-NP	I-NP
,	,	O	O
many	NN	B-NP	B-NP
of	IN	B-PP	B-PP
whom	WP	B-NP	B-NP
were	VBD	B-VP	I-NP
wayward	JJ	B-NP	I-NP
sons	NNS	I-NP	I-NP
sent	VBN	B-VP	I-NP
by	IN	B-PP	B-PP
their	PRP$	B-NP	B-NP
well-off	JJ	I-NP	I-NP
families	NNS	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
highly	RB	I-NP	I-NP
disciplined	VBN	I-NP	I-NP
,	,	I-NP	O
French-modeled	JJ	I-NP	B-NP
academy	NN	I-NP	I-NP
as	IN	B-PP	B-PP
a	DT	B-NP	B-NP
sort	NN	I-NP	I-NP
of	IN	B-PP	B-PP
reform	NN	B-NP	B-NP
school	NN	I-NP	I-NP
.	.	O	O

In	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
peaked	VBD	I-NP	I-NP
military	JJ	I-NP	I-NP
cap	NN	I-NP	I-NP
and	CC	I-NP	I-NP
neatly	RB	I-NP	I-NP
pressed	VBN	I-NP	I-NP
,	,	I-NP	O
French-made	JJ	I-NP	B-NP
uniform	NN	I-NP	I-NP
,	,	O	O
Noriega	NNP	B-NP	B-NP
felt	VBD	B-VP	I-NP
more	RBR	B-ADJP	I-NP
respected	VBN	I-ADJP	I-NP
and	CC	I-ADJP	O
powerful	JJ	I-ADJP	B-NP
than	IN	B-PP	I-NP
ever	RB	B-NP	I-NP
in	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
underprivileged	JJ	I-NP	I-NP
life	NN	I-NP	I-NP
,	,	O	O
friends	NNS	B-NP	B-NP
from	IN	B-PP	B-PP
the	DT	B-NP	B-NP
period	NN	I-NP	I-NP
say	VBP	B-VP	I-NP
.	.	O	O

``	``	O	O
He	PRP	B-NP	B-NP
had	VBD	B-VP	B-VP
an	DT	B-NP	B-NP
elegant	JJ	I-NP	I-NP
uniform	NN	I-NP	I-NP
with	IN	B-PP	B-PP
gold	NN	B-NP	B-NP
buttons	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
a	DT	B-NP	B-NP
country	NN	I-NP	I-NP
where	WRB	B-ADVP	I-NP
there	EX	B-NP	I-NP
was	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
cult	NN	I-NP	I-NP
of	IN	B-PP	B-PP
militarism	NN	B-NP	B-NP
,	,	O	O
where	WRB	B-ADVP	B-NP
officers	NNS	B-NP	I-NP
were	VBD	B-VP	B-PP
the	DT	B-NP	B-NP
elite	NN	I-NP	I-NP
with	IN	B-PP	B-PP
special	JJ	B-NP	B-NP
privileges	NNS	I-NP	I-NP
,	,	O	O
''	''	O	O
recalls	VBZ	B-VP	B-NP
Darien	NNP	B-NP	I-NP
Ayala	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
fellow	NN	I-NP	I-NP
student	NN	I-NP	I-NP
in	IN	B-PP	B-PP
Peru	NNP	B-NP	B-NP
and	CC	O	O
a	DT	B-NP	B-NP
lifelong	JJ	I-NP	I-NP
friend	NN	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
relationship	NN	I-NP	I-NP
to	TO	B-PP	B-VP
American	JJ	B-NP	I-VP
intelligence	NN	I-NP	B-NP
agencies	NNS	I-NP	I-NP
became	VBD	B-VP	I-NP
contractual	JJ	B-ADJP	I-NP
in	IN	B-PP	B-PP
either	DT	B-NP	B-NP
1966	CD	I-NP	I-NP
or	CC	I-NP	I-NP
1967	CD	I-NP	I-NP
,	,	O	O
intelligence	NN	B-NP	B-NP
officials	NNS	I-NP	I-NP
say	VBP	B-VP	I-NP
.	.	O	O

His	PRP$	B-NP	B-NP
commanding	NN	I-NP	I-NP
officer	NN	I-NP	I-NP
at	IN	B-PP	B-PP
the	DT	B-NP	B-NP
Chiriqui	NNP	I-NP	I-NP
Province	NNP	I-NP	I-NP
garrison	NN	I-NP	I-NP
,	,	O	O
Major	NNP	B-NP	B-NP
Omar	NNP	I-NP	I-NP
Torrijos	NNP	I-NP	I-NP
,	,	O	O
gave	VBD	B-VP	B-NP
him	PRP	B-NP	I-NP
an	DT	B-NP	I-NP
intriguing	JJ	I-NP	I-NP
assignment	NN	I-NP	I-NP
:	:	O	I-NP
Mr.	NNP	B-NP	I-NP
Noriega	NNP	I-NP	I-NP
would	MD	B-VP	I-NP
organize	VB	I-VP	B-PP
the	DT	B-NP	B-NP
province	NN	I-NP	I-NP
's	POS	B-NP	B-NP
first	JJ	I-NP	I-NP
intelligence	NN	I-NP	I-NP
service	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
spy	NN	I-NP	I-NP
network	NN	I-NP	I-NP
would	MD	B-VP	I-NP
serve	VB	I-VP	I-NP
two	CD	B-NP	I-NP
clients	NNS	I-NP	I-NP
:	:	O	B-PP
the	DT	B-NP	B-NP
Panamanian	JJ	I-NP	I-NP
government	NN	I-NP	I-NP
,	,	O	O
by	IN	B-PP	B-PP
monitoring	VBG	B-VP	B-NP
political	JJ	B-NP	I-NP
opponents	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
region	NN	I-NP	I-NP
,	,	O	O
and	CC	O	O
the	DT	B-NP	B-NP
U.S.	NNP	I-NP	I-NP
,	,	O	O
by	IN	B-PP	B-PP
tracking	VBG	B-VP	B-NP
the	DT	B-NP	I-NP
growing	VBG	I-NP	I-NP
Communist	NNP	I-NP	I-NP
influence	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
unions	NNS	I-NP	I-NP
organized	VBN	B-VP	I-NP
at	IN	B-PP	B-PP
United	NNP	B-NP	B-NP
Fruit	NNP	I-NP	I-NP
Co.	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
banana	NN	I-NP	I-NP
plantations	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
Bocas	NNP	B-NP	B-NP
del	NNP	I-NP	I-NP
Toros	NNP	I-NP	I-NP
and	CC	O	I-NP
Puerto	NNP	B-NP	I-NP
Armuelles	NNP	I-NP	I-NP
.	.	O	O

United	NNP	B-NP	B-NP
Fruit	NNP	I-NP	I-NP
was	VBD	B-VP	I-NP
one	CD	B-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
two	CD	I-NP	I-NP
largest	JJS	I-NP	I-NP
contributors	NNS	I-NP	B-VP
to	TO	B-PP	I-VP
Panama	NNP	B-NP	I-VP
's	POS	B-NP	B-NP
national	JJ	I-NP	I-NP
income	NN	I-NP	I-NP
.	.	O	O

Satisfying	VBG	B-VP	B-NP
its	PRP$	B-NP	I-NP
interests	NNS	I-NP	I-NP
was	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
priority	NN	I-NP	I-NP
for	IN	B-PP	B-PP
any	DT	B-NP	B-NP
Panamanian	JJ	I-NP	I-NP
leader	NN	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
's	POS	B-NP	B-NP
initial	JJ	I-NP	I-NP
retainer	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
only	RB	B-NP	B-NP
$	$	I-NP	I-NP
50	CD	I-NP	I-NP
to	TO	I-NP	B-PP
$	$	I-NP	B-NP
100	CD	I-NP	I-NP
a	DT	B-NP	I-NP
month	NN	I-NP	I-NP
,	,	O	O
plus	CC	O	B-NP
occasional	JJ	B-NP	I-NP
gifts	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
liquor	NN	B-NP	B-NP
or	CC	I-NP	I-NP
groceries	NNS	I-NP	I-NP
from	IN	B-PP	B-PP
the	DT	B-NP	B-NP
American	NNP	I-NP	I-NP
PX	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
former	JJ	I-NP	I-NP
intelligence	NN	I-NP	I-NP
official	NN	I-NP	I-NP
says	NNS	B-VP	I-NP
.	.	O	O

It	PRP	B-NP	B-NP
was	VBD	B-VP	B-VP
modest	JJ	B-NP	I-VP
pay	NN	I-NP	I-VP
by	IN	B-PP	B-PP
American	JJ	B-NP	B-NP
standards	NNS	I-NP	I-NP
,	,	O	O
but	CC	O	O
a	DT	B-NP	B-NP
healthy	JJ	I-NP	I-NP
boost	NN	I-NP	I-NP
to	TO	B-PP	B-PP
his	PRP$	B-NP	B-NP
small	JJ	I-NP	I-NP
military	JJ	I-NP	I-NP
salary	NN	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
fellow	NN	B-NP	I-NP
officers	NNS	I-NP	I-NP
remember	VBP	B-VP	I-NP
as	IN	B-PP	I-NP
having	VBG	B-VP	I-NP
been	VBN	I-VP	I-NP
$	$	B-NP	I-NP
300	CD	I-NP	I-NP
to	TO	I-NP	B-PP
$	$	I-NP	B-NP
400	CD	I-NP	I-NP
monthly	JJ	B-ADVP	I-NP
.	.	O	O

``	``	O	O
He	PRP	B-NP	B-NP
did	VBD	B-VP	B-VP
it	PRP	B-NP	B-NP
very	RB	B-ADVP	I-NP
well	RB	I-ADVP	I-NP
,	,	O	O
''	''	O	O
recalls	VBZ	B-VP	B-NP
Boris	NNP	B-NP	I-NP
Martinez	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
former	JJ	I-NP	I-NP
Panamanian	JJ	I-NP	I-NP
colonel	NN	I-NP	I-NP
who	WP	B-NP	I-NP
managed	VBD	B-VP	B-PP
Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
and	CC	O	O
his	PRP$	B-NP	B-NP
operation	NN	I-NP	I-NP
.	.	O	O

``	``	O	O
He	PRP	B-NP	B-NP
started	VBD	B-VP	I-NP
building	VBG	I-VP	B-PP
the	DT	B-NP	B-NP
files	NNS	I-NP	I-NP
that	WDT	B-NP	B-SBAR
helped	VBD	B-VP	B-NP
him	PRP	B-NP	I-NP
gain	VBP	B-VP	I-NP
power	NN	B-NP	I-NP
.	.	O	O
''	''	O	O

A	DT	B-NP	B-NP
National	NNP	I-NP	I-NP
Guard	NNP	I-NP	I-NP
job	NN	I-NP	I-NP
assumed	VBN	B-VP	I-NP
by	IN	B-PP	B-PP
Capt.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
in	IN	B-PP	B-PP
1964	CD	B-NP	B-NP
--	:	O	I-NP
as	IN	B-PP	I-NP
chief	NN	B-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
transit	NN	I-NP	I-NP
police	NN	I-NP	I-NP
in	IN	B-PP	B-PP
David	NNP	B-NP	B-NP
City	NNP	I-NP	I-NP
,	,	O	O
capital	NN	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
Chiriqui	NNP	I-NP	I-NP
Province	NNP	I-NP	I-NP
--	:	O	I-NP
was	VBD	B-VP	B-VP
tailor-made	JJ	B-ADJP	I-VP
for	IN	B-PP	B-PP
an	DT	B-NP	B-NP
aspiring	JJ	I-NP	I-NP
super-spy	NN	I-NP	I-NP
.	.	O	O

By	IN	B-PP	B-NP
pressuring	VBG	B-VP	I-NP
taxi	NN	B-NP	I-NP
and	CC	I-NP	I-NP
bus	NN	I-NP	I-NP
drivers	NNS	I-NP	I-NP
who	WP	B-NP	I-NP
needed	VBD	B-VP	I-NP
licenses	NNS	B-NP	I-NP
,	,	O	O
he	PRP	B-NP	B-NP
gained	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
ready	JJ	I-NP	I-NP
cache	NN	I-NP	I-NP
of	IN	B-PP	B-PP
information	NN	B-NP	B-NP
.	.	O	O

He	PRP	B-NP	B-NP
knew	VBD	B-VP	I-NP
which	WDT	B-NP	I-NP
local	JJ	I-NP	I-NP
luminaries	NNS	I-NP	I-NP
had	VBD	B-VP	I-NP
been	VBN	I-VP	I-NP
caught	VBN	I-VP	I-NP
driving	VBG	B-VP	I-NP
drunk	JJ	B-ADVP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
had	VBD	B-VP	B-VP
been	VBN	I-VP	B-NP
found	VBN	I-VP	I-NP
with	IN	B-PP	B-PP
their	PRP$	B-NP	B-NP
mistresses	NNS	I-NP	I-NP
.	.	O	O

This	DT	B-NP	B-NP
proved	VBD	B-VP	I-NP
particularly	RB	B-ADJP	I-NP
valuable	JJ	I-ADJP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
Panamanian	JJ	I-NP	I-NP
government	NN	I-NP	I-NP
in	IN	B-PP	B-PP
1967	CD	B-NP	B-NP
,	,	O	O
when	WRB	B-ADVP	B-NP
union	NN	B-NP	I-NP
leaders	NNS	I-NP	I-NP
were	VBD	B-VP	I-NP
planning	VBG	I-VP	B-VP
a	DT	B-NP	B-NP
May	NNP	I-NP	I-NP
Day	NNP	I-NP	I-NP
march	NN	I-NP	I-NP
that	IN	B-NP	B-SBAR
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
feared	VBD	B-VP	I-NP
could	MD	B-VP	I-NP
turn	VB	I-VP	I-NP
violent	JJ	B-ADJP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Noriega	NNP	I-NP	I-NP
had	VBD	B-VP	B-VP
learned	VBN	I-VP	I-VP
that	IN	B-SBAR	B-SBAR
a	DT	B-NP	B-NP
local	JJ	I-NP	I-NP
union	NN	I-NP	I-NP
leader	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
sleeping	VBG	I-VP	I-VP
with	IN	B-PP	B-PP
the	DT	B-NP	B-NP
wife	NN	I-NP	I-NP
of	IN	B-PP	B-PP
his	PRP$	B-NP	B-NP
deputy	NN	I-NP	I-NP
.	.	O	O

So	RB	O	B-NP
he	PRP	B-NP	I-NP
splashed	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
information	NN	I-NP	I-NP
on	IN	B-PP	B-PP
handbills	NNS	B-NP	B-NP
that	IN	B-NP	B-SBAR
he	PRP	B-NP	B-NP
distributed	VBD	B-VP	B-VP
throughout	IN	B-PP	B-PP
the	DT	B-NP	B-NP
banana-exporting	JJ	I-NP	I-NP
city	NN	I-NP	I-NP
of	IN	B-PP	B-PP
Puerto	NNP	B-NP	B-NP
Armuelles	NNP	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
was	VBD	B-VP	B-VP
ruled	VBN	I-VP	I-VP
by	IN	B-PP	B-PP
United	NNP	B-NP	B-NP
Fruit	NNP	I-NP	I-NP
Co	NNP	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
campaign	NN	I-NP	I-NP
so	RB	B-VP	I-NP
divided	VBD	I-VP	I-NP
union	NN	B-NP	I-NP
leaders	NNS	I-NP	I-NP
that	IN	B-SBAR	B-SBAR
the	DT	B-NP	B-NP
government	NN	I-NP	I-NP
found	VBD	B-VP	I-NP
them	PRP	B-NP	I-NP
far	RB	B-ADJP	I-NP
easier	JJR	I-ADJP	B-VP
to	TO	B-VP	I-VP
control	VB	I-VP	I-VP
.	.	O	O

``	``	O	O
It	PRP	B-NP	B-NP
was	VBD	B-VP	B-VP
like	IN	B-PP	I-VP
a	DT	B-NP	B-NP
play	NN	I-NP	I-NP
on	IN	B-PP	B-PP
Broadway	NNP	B-NP	B-NP
,	,	O	O
''	''	O	O
recalls	VBZ	B-VP	B-VP
Mr.	NNP	B-NP	B-NP
Martinez	NNP	I-NP	I-NP
.	.	O	O

``	``	O	O
Noriega	NNP	B-NP	B-NP
managed	VBD	B-VP	B-PP
the	DT	B-NP	B-NP
whole	JJ	I-NP	I-NP
thing	NN	I-NP	I-NP
.	.	O	O

He	PRP	B-NP	B-NP
was	VBD	B-VP	I-NP
superb	JJ	B-ADJP	I-NP
.	.	O	O

Noriega	NNP	B-NP	B-NP
was	VBD	B-VP	B-VP
an	DT	B-NP	B-NP
expert	NN	I-NP	I-NP
at	IN	B-PP	B-PP
bribing	VBG	B-VP	B-NP
and	CC	I-VP	I-NP
blackmailing	VBG	I-VP	I-NP
people	NNS	B-NP	I-NP
.	.	O	O
''	''	O	O

During	IN	B-PP	B-NP
his	PRP$	B-NP	I-NP
years	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
Chiriqui	NNP	B-NP	B-NP
,	,	O	I-NP
